Utah County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 127 Years
"Location ID","Location","Date","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
UT-017,"Garfield County",194004,46.4,81,1.4,45
UT-017,"Garfield County",194005,58.2,116,4.1,54.1
UT-017,"Garfield County",194006,66.9,104,3.3,63.6
UT-017,"Garfield County",194007,70.4,62,0.3,70.1
UT-017,"Garfield County",194008,68.8,92,1.0,67.8
UT-017,"Garfield County",194009,59.7,48,-0.3,60
UT-017,"Garfield County",194010,49.5,75,0.7,48.8
UT-017,"Garfield County",194011,33.4,17,-3.2,36.6
UT-017,"Garfield County",194012,28.3,68,0.4,27.9
UT-017,"Garfield County",194101,27.4,65,1.1,26.3
UT-017,"Garfield County",194102,33.1,86,2.2,30.9
UT-017,"Garfield County",194103,38.2,72,1.0,37.2
UT-017,"Garfield County",194104,40.3,6,-4.7,45
UT-017,"Garfield County",194105,54.1,64,0.0,54.1
UT-017,"Garfield County",194106,60.2,8,-3.4,63.6
UT-017,"Garfield County",194107,67.5,5,-2.6,70.1
UT-017,"Garfield County",194108,65.7,12,-2.1,67.8
UT-017,"Garfield County",194109,55.2,3,-4.8,60
UT-017,"Garfield County",194110,45.3,13,-3.5,48.8
UT-017,"Garfield County",194111,37.1,65,0.5,36.6
UT-017,"Garfield County",194112,30.0,93,2.1,27.9
UT-017,"Garfield County",194201,26.1,50,-0.2,26.3
UT-017,"Garfield County",194202,25.8,10,-5.1,30.9
UT-017,"Garfield County",194203,33.9,19,-3.3,37.2
UT-017,"Garfield County",194204,45.5,63,0.5,45
UT-017,"Garfield County",194205,51.5,22,-2.6,54.1
UT-017,"Garfield County",194206,62.7,42,-0.9,63.6
UT-017,"Garfield County",194207,69.9,50,-0.2,70.1
UT-017,"Garfield County",194208,67.7,56,-0.1,67.8
UT-017,"Garfield County",194209,58.9,30,-1.1,60
UT-017,"Garfield County",194210,49.7,79,0.9,48.8
UT-017,"Garfield County",194211,38.9,95,2.3,36.6
UT-017,"Garfield County",194212,33.6,118,5.7,27.9
UT-017,"Garfield County",194301,30.4,102,4.1,26.3
UT-017,"Garfield County",194302,33.1,86,2.2,30.9
UT-017,"Garfield County",194303,38.3,76,1.1,37.2
UT-017,"Garfield County",194304,49.8,121,4.8,45
UT-017,"Garfield County",194305,54.9,74,0.8,54.1
UT-017,"Garfield County",194306,61.2,17,-2.4,63.6
UT-017,"Garfield County",194307,70.5,69,0.4,70.1
UT-017,"Garfield County",194308,67.8,60,0.0,67.8
UT-017,"Garfield County",194309,62.7,109,2.7,60
UT-017,"Garfield County",194310,49.7,79,0.9,48.8
UT-017,"Garfield County",194311,37.2,66,0.6,36.6
UT-017,"Garfield County",194312,28.2,65,0.3,27.9
UT-017,"Garfield County",194401,23.4,23,-2.9,26.3
UT-017,"Garfield County",194402,27.0,19,-3.9,30.9
UT-017,"Garfield County",194403,33.1,12,-4.1,37.2
UT-017,"Garfield County",194404,41.1,11,-3.9,45
UT-017,"Garfield County",194405,53.3,46,-0.8,54.1
UT-017,"Garfield County",194406,59.1,2,-4.5,63.6
UT-017,"Garfield County",194407,68.1,14,-2.0,70.1
UT-017,"Garfield County",194408,68.2,75,0.4,67.8
UT-017,"Garfield County",194409,61.8,94,1.8,60
UT-017,"Garfield County",194410,50.9,100,2.1,48.8
UT-017,"Garfield County",194411,35.6,40,-1.0,36.6
UT-017,"Garfield County",194412,29.6,85,1.7,27.9
UT-017,"Garfield County",194501,29.8,98,3.5,26.3
UT-017,"Garfield County",194502,34.3,99,3.4,30.9
UT-017,"Garfield County",194503,33.8,18,-3.4,37.2
UT-017,"Garfield County",194504,41.8,18,-3.2,45
UT-017,"Garfield County",194505,54.9,74,0.8,54.1
UT-017,"Garfield County",194506,60.2,8,-3.4,63.6
UT-017,"Garfield County",194507,69.1,32,-1.0,70.1
UT-017,"Garfield County",194508,68.4,83,0.6,67.8
UT-017,"Garfield County",194509,60.1,57,0.1,60
UT-017,"Garfield County",194510,50.4,91,1.6,48.8
UT-017,"Garfield County",194511,35.9,45,-0.7,36.6
UT-017,"Garfield County",194512,24.0,24,-3.9,27.9
UT-017,"Garfield County",194601,24.3,31,-2.0,26.3
UT-017,"Garfield County",194602,30.3,47,-0.6,30.9
UT-017,"Garfield County",194603,38.3,76,1.1,37.2
UT-017,"Garfield County",194604,50.0,122,5.0,45
UT-017,"Garfield County",194605,53.1,41,-1.0,54.1
UT-017,"Garfield County",194606,65.4,87,1.8,63.6
UT-017,"Garfield County",194607,71.1,83,1.0,70.1
UT-017,"Garfield County",194608,68.2,75,0.4,67.8
UT-017,"Garfield County",194609,61.3,86,1.3,60
UT-017,"Garfield County",194610,45.0,10,-3.8,48.8
UT-017,"Garfield County",194611,34.9,31,-1.7,36.6
UT-017,"Garfield County",194612,32.5,113,4.6,27.9
UT-017,"Garfield County",194701,25.2,40,-1.1,26.3
UT-017,"Garfield County",194702,35.5,116,4.6,30.9
UT-017,"Garfield County",194703,39.9,96,2.7,37.2
UT-017,"Garfield County",194704,45.1,56,0.1,45
UT-017,"Garfield County",194705,57.9,112,3.8,54.1
UT-017,"Garfield County",194706,60.3,10,-3.3,63.6
UT-017,"Garfield County",194707,69.8,46,-0.3,70.1
UT-017,"Garfield County",194708,67.1,39,-0.7,67.8
UT-017,"Garfield County",194709,63.9,122,3.9,60
UT-017,"Garfield County",194710,51.2,103,2.4,48.8
UT-017,"Garfield County",194711,32.0,5,-4.6,36.6
UT-017,"Garfield County",194712,25.0,30,-2.9,27.9
UT-017,"Garfield County",194801,27.6,68,1.3,26.3
UT-017,"Garfield County",194802,27.3,20,-3.6,30.9
UT-017,"Garfield County",194803,30.3,2,-6.9,37.2
UT-017,"Garfield County",194804,44.8,50,-0.2,45
UT-017,"Garfield County",194805,54.8,71,0.7,54.1
UT-017,"Garfield County",194806,62.2,35,-1.4,63.6
UT-017,"Garfield County",194807,69.0,31,-1.1,70.1
UT-017,"Garfield County",194808,66.9,28,-0.9,67.8
UT-017,"Garfield County",194809,62.6,107,2.6,60
UT-017,"Garfield County",194810,48.6,62,-0.2,48.8
UT-017,"Garfield County",194811,32.7,11,-3.9,36.6
UT-017,"Garfield County",194812,26.3,40,-1.6,27.9
UT-017,"Garfield County",194901,15.8,2,-10.5,26.3
UT-017,"Garfield County",194902,19.0,3,-11.9,30.9
UT-017,"Garfield County",194903,35.5,35,-1.7,37.2
UT-017,"Garfield County",194904,47.7,102,2.7,45
UT-017,"Garfield County",194905,53.4,49,-0.7,54.1
UT-017,"Garfield County",194906,61.7,22,-1.9,63.6
UT-017,"Garfield County",194907,69.3,38,-0.8,70.1
UT-017,"Garfield County",194908,66.7,24,-1.1,67.8
UT-017,"Garfield County",194909,62.2,102,2.2,60
UT-017,"Garfield County",194910,46.3,23,-2.5,48.8
UT-017,"Garfield County",194911,42.1,123,5.5,36.6
UT-017,"Garfield County",194912,26.0,37,-1.9,27.9
UT-017,"Garfield County",195001,23.6,24,-2.7,26.3
UT-017,"Garfield County",195002,33.0,82,2.1,30.9
UT-017,"Garfield County",195003,37.3,63,0.1,37.2
UT-017,"Garfield County",195004,46.8,92,1.8,45
UT-017,"Garfield County",195005,51.8,25,-2.3,54.1
UT-017,"Garfield County",195006,62.1,34,-1.5,63.6
UT-017,"Garfield County",195007,68.4,17,-1.7,70.1
UT-017,"Garfield County",195008,65.7,12,-2.1,67.8
UT-017,"Garfield County",195009,58.8,29,-1.2,60
UT-017,"Garfield County",195010,54.0,125,5.2,48.8
UT-017,"Garfield County",195011,39.5,102,2.9,36.6
UT-017,"Garfield County",195012,34.7,122,6.8,27.9
UT-017,"Garfield County",195101,27.1,61,0.8,26.3
UT-017,"Garfield County",195102,30.5,50,-0.4,30.9
UT-017,"Garfield County",195103,35.8,39,-1.4,37.2
UT-017,"Garfield County",195104,45.2,58,0.2,45
UT-017,"Garfield County",195105,54.4,66,0.3,54.1
UT-017,"Garfield County",195106,61.9,29,-1.7,63.6
UT-017,"Garfield County",195107,71.7,96,1.6,70.1
UT-017,"Garfield County",195108,66.7,24,-1.1,67.8
UT-017,"Garfield County",195109,61.6,89,1.6,60
UT-017,"Garfield County",195110,47.4,37,-1.4,48.8
UT-017,"Garfield County",195111,33.0,15,-3.6,36.6
UT-017,"Garfield County",195112,23.7,20,-4.2,27.9
UT-017,"Garfield County",195201,24.0,28,-2.3,26.3
UT-017,"Garfield County",195202,27.5,25,-3.4,30.9
UT-017,"Garfield County",195203,30.8,3,-6.4,37.2
UT-017,"Garfield County",195204,45.8,70,0.8,45
UT-017,"Garfield County",195205,55.3,81,1.2,54.1
UT-017,"Garfield County",195206,62.4,38,-1.2,63.6
UT-017,"Garfield County",195207,69.1,32,-1.0,70.1
UT-017,"Garfield County",195208,68.2,75,0.4,67.8
UT-017,"Garfield County",195209,61.3,86,1.3,60
UT-017,"Garfield County",195210,53.4,122,4.6,48.8
UT-017,"Garfield County",195211,32.3,7,-4.3,36.6
UT-017,"Garfield County",195212,26.9,46,-1.0,27.9
UT-017,"Garfield County",195301,33.1,120,6.8,26.3
UT-017,"Garfield County",195302,30.6,51,-0.3,30.9
UT-017,"Garfield County",195303,37.5,65,0.3,37.2
UT-017,"Garfield County",195304,43.1,31,-1.9,45
UT-017,"Garfield County",195305,49.4,4,-4.7,54.1
UT-017,"Garfield County",195306,63.8,62,0.2,63.6
UT-017,"Garfield County",195307,71.4,88,1.3,70.1
UT-017,"Garfield County",195308,65.9,14,-1.9,67.8
UT-017,"Garfield County",195309,62.2,102,2.2,60
UT-017,"Garfield County",195310,48.2,57,-0.6,48.8
UT-017,"Garfield County",195311,38.6,87,2.0,36.6
UT-017,"Garfield County",195312,26.6,42,-1.3,27.9
UT-017,"Garfield County",195401,29.9,99,3.6,26.3
UT-017,"Garfield County",195402,38.4,124,7.5,30.9
UT-017,"Garfield County",195403,35.2,33,-2.0,37.2
UT-017,"Garfield County",195404,49.8,121,4.8,45
UT-017,"Garfield County",195405,57.6,107,3.5,54.1
UT-017,"Garfield County",195406,63.0,48,-0.6,63.6
UT-017,"Garfield County",195407,72.0,101,1.9,70.1
UT-017,"Garfield County",195408,67.0,33,-0.8,67.8
UT-017,"Garfield County",195409,60.8,74,0.8,60
UT-017,"Garfield County",195410,50.5,94,1.7,48.8
UT-017,"Garfield County",195411,40.2,111,3.6,36.6
UT-017,"Garfield County",195412,25.3,33,-2.6,27.9
UT-017,"Garfield County",195501,21.2,17,-5.1,26.3
UT-017,"Garfield County",195502,20.8,5,-10.1,30.9
UT-017,"Garfield County",195503,34.7,27,-2.5,37.2
UT-017,"Garfield County",195504,41.6,16,-3.4,45
UT-017,"Garfield County",195505,52.7,39,-1.4,54.1
UT-017,"Garfield County",195506,61.4,18,-2.2,63.6
UT-017,"Garfield County",195507,69.4,39,-0.7,70.1
UT-017,"Garfield County",195508,69.4,99,1.6,67.8
UT-017,"Garfield County",195509,62.1,99,2.1,60
UT-017,"Garfield County",195510,51.1,102,2.3,48.8
UT-017,"Garfield County",195511,35.7,43,-0.9,36.6
UT-017,"Garfield County",195512,32.1,109,4.2,27.9
UT-017,"Garfield County",195601,33.9,125,7.6,26.3
UT-017,"Garfield County",195602,27.3,20,-3.6,30.9
UT-017,"Garfield County",195603,37.5,65,0.3,37.2
UT-017,"Garfield County",195604,44.6,47,-0.4,45
UT-017,"Garfield County",195605,56.0,91,1.9,54.1
UT-017,"Garfield County",195606,66.6,99,3.0,63.6
UT-017,"Garfield County",195607,69.9,50,-0.2,70.1
UT-017,"Garfield County",195608,65.4,10,-2.4,67.8
UT-017,"Garfield County",195609,64.0,124,4.0,60
UT-017,"Garfield County",195610,49.1,67,0.3,48.8
UT-017,"Garfield County",195611,33.4,17,-3.2,36.6
UT-017,"Garfield County",195612,28.8,74,0.9,27.9
UT-017,"Garfield County",195701,26.4,54,0.1,26.3
UT-017,"Garfield County",195702,34.9,107,4.0,30.9
UT-017,"Garfield County",195703,38.3,76,1.1,37.2
UT-017,"Garfield County",195704,42.9,29,-2.1,45
UT-017,"Garfield County",195705,50.6,11,-3.5,54.1
UT-017,"Garfield County",195706,64.2,71,0.6,63.6
UT-017,"Garfield County",195707,69.6,44,-0.5,70.1
UT-017,"Garfield County",195708,67.0,33,-0.8,67.8
UT-017,"Garfield County",195709,60.2,60,0.2,60
UT-017,"Garfield County",195710,47.5,39,-1.3,48.8
UT-017,"Garfield County",195711,32.0,5,-4.6,36.6
UT-017,"Garfield County",195712,30.9,102,3.0,27.9
UT-017,"Garfield County",195801,27.7,70,1.4,26.3
UT-017,"Garfield County",195802,35.3,112,4.4,30.9
UT-017,"Garfield County",195803,32.6,9,-4.6,37.2
UT-017,"Garfield County",195804,42.5,25,-2.5,45
UT-017,"Garfield County",195805,58.1,114,4.0,54.1
UT-017,"Garfield County",195806,65.6,90,2.0,63.6
UT-017,"Garfield County",195807,69.1,32,-1.0,70.1
UT-017,"Garfield County",195808,71.3,121,3.5,67.8
UT-017,"Garfield County",195809,61.0,80,1.0,60
UT-017,"Garfield County",195810,50.7,99,1.9,48.8
UT-017,"Garfield County",195811,36.6,56,0.0,36.6
UT-017,"Garfield County",195812,34.8,123,6.9,27.9
UT-017,"Garfield County",195901,28.7,89,2.4,26.3
UT-017,"Garfield County",195902,30.4,48,-0.5,30.9
UT-017,"Garfield County",195903,37.2,60,0.0,37.2
UT-017,"Garfield County",195904,47.0,95,2.0,45
UT-017,"Garfield County",195905,53.4,49,-0.7,54.1
UT-017,"Garfield County",195906,66.9,104,3.3,63.6
UT-017,"Garfield County",195907,72.5,110,2.4,70.1
UT-017,"Garfield County",195908,67.8,60,0.0,67.8
UT-017,"Garfield County",195909,58.6,23,-1.4,60
UT-017,"Garfield County",195910,49.5,75,0.7,48.8
UT-017,"Garfield County",195911,37.4,70,0.8,36.6
UT-017,"Garfield County",195912,30.2,96,2.3,27.9
UT-017,"Garfield County",196001,21.9,18,-4.4,26.3
UT-017,"Garfield County",196002,26.0,11,-4.9,30.9
UT-017,"Garfield County",196003,39.4,89,2.2,37.2
UT-017,"Garfield County",196004,46.1,74,1.1,45
UT-017,"Garfield County",196005,55.0,77,0.9,54.1
UT-017,"Garfield County",196006,66.4,95,2.8,63.6
UT-017,"Garfield County",196007,72.0,101,1.9,70.1
UT-017,"Garfield County",196008,69.6,105,1.8,67.8
UT-017,"Garfield County",196009,63.5,118,3.5,60
UT-017,"Garfield County",196010,48.1,54,-0.7,48.8
UT-017,"Garfield County",196011,38.3,81,1.7,36.6
UT-017,"Garfield County",196012,28.2,65,0.3,27.9
UT-017,"Garfield County",196101,27.9,73,1.6,26.3
UT-017,"Garfield County",196102,34.3,99,3.4,30.9
UT-017,"Garfield County",196103,36.5,45,-0.7,37.2
UT-017,"Garfield County",196104,45.3,61,0.3,45
UT-017,"Garfield County",196105,54.4,66,0.3,54.1
UT-017,"Garfield County",196106,67.8,112,4.2,63.6
UT-017,"Garfield County",196107,71.7,96,1.6,70.1
UT-017,"Garfield County",196108,68.5,87,0.7,67.8
UT-017,"Garfield County",196109,55.9,6,-4.1,60
UT-017,"Garfield County",196110,47.4,37,-1.4,48.8
UT-017,"Garfield County",196111,34.3,25,-2.3,36.6
UT-017,"Garfield County",196112,23.3,15,-4.6,27.9
UT-017,"Garfield County",196201,26.4,54,0.1,26.3
UT-017,"Garfield County",196202,33.5,90,2.6,30.9
UT-017,"Garfield County",196203,31.8,7,-5.4,37.2
UT-017,"Garfield County",196204,49.3,115,4.3,45
UT-017,"Garfield County",196205,52.1,29,-2.0,54.1
UT-017,"Garfield County",196206,62.9,46,-0.7,63.6
UT-017,"Garfield County",196207,68.5,19,-1.6,70.1
UT-017,"Garfield County",196208,68.2,75,0.4,67.8
UT-017,"Garfield County",196209,61.7,90,1.7,60
UT-017,"Garfield County",196210,50.7,99,1.9,48.8
UT-017,"Garfield County",196211,41.1,117,4.5,36.6
UT-017,"Garfield County",196212,30.3,97,2.4,27.9
UT-017,"Garfield County",196301,20.7,14,-5.6,26.3
UT-017,"Garfield County",196302,37.0,121,6.1,30.9
UT-017,"Garfield County",196303,35.0,30,-2.2,37.2
UT-017,"Garfield County",196304,42.2,20,-2.8,45
UT-017,"Garfield County",196305,57.5,106,3.4,54.1
UT-017,"Garfield County",196306,61.4,18,-2.2,63.6
UT-017,"Garfield County",196307,71.8,97,1.7,70.1
UT-017,"Garfield County",196308,67.6,54,-0.2,67.8
UT-017,"Garfield County",196309,62.7,109,2.7,60
UT-017,"Garfield County",196310,54.0,125,5.2,48.8
UT-017,"Garfield County",196311,38.7,92,2.1,36.6
UT-017,"Garfield County",196312,28.0,59,0.1,27.9
UT-017,"Garfield County",196401,24.7,37,-1.6,26.3
UT-017,"Garfield County",196402,26.9,18,-4.0,30.9
UT-017,"Garfield County",196403,31.4,4,-5.8,37.2
UT-017,"Garfield County",196404,42.5,25,-2.5,45
UT-017,"Garfield County",196405,52.4,35,-1.7,54.1
UT-017,"Garfield County",196406,61.6,21,-2.0,63.6
UT-017,"Garfield County",196407,72.2,105,2.1,70.1
UT-017,"Garfield County",196408,67.4,45,-0.4,67.8
UT-017,"Garfield County",196409,59.0,33,-1.0,60
UT-017,"Garfield County",196410,52.6,114,3.8,48.8
UT-017,"Garfield County",196411,32.3,7,-4.3,36.6
UT-017,"Garfield County",196412,29.1,80,1.2,27.9
UT-017,"Garfield County",196501,31.6,111,5.3,26.3
UT-017,"Garfield County",196502,30.8,56,-0.1,30.9
UT-017,"Garfield County",196503,34.1,22,-3.1,37.2
UT-017,"Garfield County",196504,42.7,27,-2.3,45
UT-017,"Garfield County",196505,50.5,10,-3.6,54.1
UT-017,"Garfield County",196506,59.1,2,-4.5,63.6
UT-017,"Garfield County",196507,69.1,32,-1.0,70.1
UT-017,"Garfield County",196508,66.8,27,-1.0,67.8
UT-017,"Garfield County",196509,55.4,4,-4.6,60
UT-017,"Garfield County",196510,52.3,111,3.5,48.8
UT-017,"Garfield County",196511,40.9,116,4.3,36.6
UT-017,"Garfield County",196512,28.3,68,0.4,27.9
UT-017,"Garfield County",196601,24.6,35,-1.7,26.3
UT-017,"Garfield County",196602,25.2,8,-5.7,30.9
UT-017,"Garfield County",196603,38.6,78,1.4,37.2
UT-017,"Garfield County",196604,46.2,76,1.2,45
UT-017,"Garfield County",196605,57.2,105,3.1,54.1
UT-017,"Garfield County",196606,63.8,62,0.2,63.6
UT-017,"Garfield County",196607,70.9,78,0.8,70.1
UT-017,"Garfield County",196608,69.4,99,1.6,67.8
UT-017,"Garfield County",196609,60.9,76,0.9,60
UT-017,"Garfield County",196610,49.4,72,0.6,48.8
UT-017,"Garfield County",196611,40.6,115,4.0,36.6
UT-017,"Garfield County",196612,28.5,70,0.6,27.9
UT-017,"Garfield County",196701,26.4,54,0.1,26.3
UT-017,"Garfield County",196702,33.1,86,2.2,30.9
UT-017,"Garfield County",196703,41.6,109,4.4,37.2
UT-017,"Garfield County",196704,41.0,10,-4.0,45
UT-017,"Garfield County",196705,52.0,28,-2.1,54.1
UT-017,"Garfield County",196706,60.0,6,-3.6,63.6
UT-017,"Garfield County",196707,71.3,87,1.2,70.1
UT-017,"Garfield County",196708,69.5,101,1.7,67.8
UT-017,"Garfield County",196709,61.0,80,1.0,60
UT-017,"Garfield County",196710,51.9,107,3.1,48.8
UT-017,"Garfield County",196711,40.5,114,3.9,36.6
UT-017,"Garfield County",196712,21.5,6,-6.4,27.9
UT-017,"Garfield County",196801,22.7,21,-3.6,26.3
UT-017,"Garfield County",196802,35.5,116,4.6,30.9
UT-017,"Garfield County",196803,39.2,85,2.0,37.2
UT-017,"Garfield County",196804,41.6,16,-3.4,45
UT-017,"Garfield County",196805,53.4,49,-0.7,54.1
UT-017,"Garfield County",196806,65.4,87,1.8,63.6
UT-017,"Garfield County",196807,69.4,39,-0.7,70.1
UT-017,"Garfield County",196808,63.4,1,-4.4,67.8
UT-017,"Garfield County",196809,58.5,22,-1.5,60
UT-017,"Garfield County",196810,49.6,77,0.8,48.8
UT-017,"Garfield County",196811,36.2,53,-0.4,36.6
UT-017,"Garfield County",196812,23.6,18,-4.3,27.9
UT-017,"Garfield County",196901,31.3,109,5.0,26.3
UT-017,"Garfield County",196902,28.7,31,-2.2,30.9
UT-017,"Garfield County",196903,32.8,10,-4.4,37.2
UT-017,"Garfield County",196904,46.4,81,1.4,45
UT-017,"Garfield County",196905,58.0,113,3.9,54.1
UT-017,"Garfield County",196906,60.9,16,-2.7,63.6
UT-017,"Garfield County",196907,70.7,72,0.6,70.1
UT-017,"Garfield County",196908,71.6,124,3.8,67.8
UT-017,"Garfield County",196909,62.4,104,2.4,60
UT-017,"Garfield County",196910,43.8,4,-5.0,48.8
UT-017,"Garfield County",196911,36.0,49,-0.6,36.6
UT-017,"Garfield County",196912,31.2,103,3.3,27.9
UT-017,"Garfield County",197001,29.1,94,2.8,26.3
UT-017,"Garfield County",197002,36.1,118,5.2,30.9
UT-017,"Garfield County",197003,35.8,39,-1.4,37.2
UT-017,"Garfield County",197004,40.0,5,-5.0,45
UT-017,"Garfield County",197005,55.7,86,1.6,54.1
UT-017,"Garfield County",197006,64.0,69,0.4,63.6
UT-017,"Garfield County",197007,70.7,72,0.6,70.1
UT-017,"Garfield County",197008,70.4,112,2.6,67.8
UT-017,"Garfield County",197009,57.6,15,-2.4,60
UT-017,"Garfield County",197010,45.2,11,-3.6,48.8
UT-017,"Garfield County",197011,37.7,78,1.1,36.6
UT-017,"Garfield County",197012,27.7,51,-0.2,27.9
UT-017,"Garfield County",197101,28.2,79,1.9,26.3
UT-017,"Garfield County",197102,30.6,51,-0.3,30.9
UT-017,"Garfield County",197103,36.6,47,-0.6,37.2
UT-017,"Garfield County",197104,44.8,50,-0.2,45
UT-017,"Garfield County",197105,51.4,21,-2.7,54.1
UT-017,"Garfield County",197106,64.6,73,1.0,63.6
UT-017,"Garfield County",197107,72.0,101,1.9,70.1
UT-017,"Garfield County",197108,69.6,105,1.8,67.8
UT-017,"Garfield County",197109,57.5,13,-2.5,60
UT-017,"Garfield County",197110,45.2,11,-3.6,48.8
UT-017,"Garfield County",197111,33.4,17,-3.2,36.6
UT-017,"Garfield County",197112,24.1,25,-3.8,27.9
UT-017,"Garfield County",197201,29.1,94,2.8,26.3
UT-017,"Garfield County",197202,35.1,109,4.2,30.9
UT-017,"Garfield County",197203,44.7,124,7.5,37.2
UT-017,"Garfield County",197204,46.6,84,1.6,45
UT-017,"Garfield County",197205,55.4,84,1.3,54.1
UT-017,"Garfield County",197206,65.1,82,1.5,63.6
UT-017,"Garfield County",197207,71.7,96,1.6,70.1
UT-017,"Garfield County",197208,67.7,56,-0.1,67.8
UT-017,"Garfield County",197209,59.3,42,-0.7,60
UT-017,"Garfield County",197210,47.9,49,-0.9,48.8
UT-017,"Garfield County",197211,32.7,11,-3.9,36.6
UT-017,"Garfield County",197212,23.4,16,-4.5,27.9
UT-017,"Garfield County",197301,19.0,7,-7.3,26.3
UT-017,"Garfield County",197302,28.9,33,-2.0,30.9
UT-017,"Garfield County",197303,33.3,15,-3.9,37.2
UT-017,"Garfield County",197304,41.3,13,-3.7,45
UT-017,"Garfield County",197305,55.4,84,1.3,54.1
UT-017,"Garfield County",197306,63.3,52,-0.3,63.6
UT-017,"Garfield County",197307,69.9,50,-0.2,70.1
UT-017,"Garfield County",197308,68.8,92,1.0,67.8
UT-017,"Garfield County",197309,58.7,25,-1.3,60
UT-017,"Garfield County",197310,50.1,84,1.3,48.8
UT-017,"Garfield County",197311,37.0,60,0.4,36.6
UT-017,"Garfield County",197312,30.0,93,2.1,27.9
UT-017,"Garfield County",197401,20.9,16,-5.4,26.3
UT-017,"Garfield County",197402,25.4,9,-5.5,30.9
UT-017,"Garfield County",197403,42.2,113,5.0,37.2
UT-017,"Garfield County",197404,43.2,32,-1.8,45
UT-017,"Garfield County",197405,58.4,117,4.3,54.1
UT-017,"Garfield County",197406,68.6,117,5.0,63.6
UT-017,"Garfield County",197407,69.9,50,-0.2,70.1
UT-017,"Garfield County",197408,67.6,54,-0.2,67.8
UT-017,"Garfield County",197409,60.7,71,0.7,60
UT-017,"Garfield County",197410,50.3,90,1.5,48.8
UT-017,"Garfield County",197411,37.0,60,0.4,36.6
UT-017,"Garfield County",197412,26.5,41,-1.4,27.9
UT-017,"Garfield County",197501,25.6,43,-0.7,26.3
UT-017,"Garfield County",197502,29.0,34,-1.9,30.9
UT-017,"Garfield County",197503,34.9,29,-2.3,37.2
UT-017,"Garfield County",197504,37.8,1,-7.2,45
UT-017,"Garfield County",197505,50.3,8,-3.8,54.1
UT-017,"Garfield County",197506,60.8,14,-2.8,63.6
UT-017,"Garfield County",197507,69.8,46,-0.3,70.1
UT-017,"Garfield County",197508,66.2,17,-1.6,67.8
UT-017,"Garfield County",197509,60.1,57,0.1,60
UT-017,"Garfield County",197510,47.7,45,-1.1,48.8
UT-017,"Garfield County",197511,34.8,30,-1.8,36.6
UT-017,"Garfield County",197512,29.0,77,1.1,27.9
UT-017,"Garfield County",197601,27.1,61,0.8,26.3
UT-017,"Garfield County",197602,35.1,109,4.2,30.9
UT-017,"Garfield County",197603,33.9,19,-3.3,37.2
UT-017,"Garfield County",197604,43.9,40,-1.1,45
UT-017,"Garfield County",197605,55.8,88,1.7,54.1
UT-017,"Garfield County",197606,62.9,46,-0.7,63.6
UT-017,"Garfield County",197607,71.6,91,1.5,70.1
UT-017,"Garfield County",197608,66.4,19,-1.4,67.8
UT-017,"Garfield County",197609,59.8,52,-0.2,60
UT-017,"Garfield County",197610,47.2,32,-1.6,48.8
